,row,column,radius
150,4660.0,4856.0,34.49656015819294
151,4659.0,7820.0,34.49656015819294
152,4659.0,5529.0,38.87707573383649
153,4658.0,6836.0,34.49656015819294
154,4658.0,4393.0,34.49656015819294
155,4657.0,7154.0,34.49656015819294
156,4655.0,8007.0,34.49656015819294
157,4655.0,7495.0,38.87707573383649
158,4655.0,5360.0,34.49656015819294
159,4653.0,8514.0,34.49656015819294
160,4653.0,5871.0,34.49656015819294
161,4653.0,3904.0,34.49656015819294
162,4651.0,6659.0,34.49656015819294
163,4651.0,6040.0,34.49656015819294
164,4651.0,5690.0,34.49656015819294
165,4648.0,5190.0,38.87707573383649
166,4648.0,3670.0,34.49656015819294
167,4646.0,6985.0,34.49656015819294
168,4602.0,627.0,34.49656015819294
169,4597.0,286.0,34.49656015819294
170,4596.0,462.0,34.49656015819294
171,4594.0,937.0,34.49656015819294
172,4593.0,1363.0,34.49656015819294
173,4593.0,1128.0,38.87707573383649
174,4591.0,780.0,34.49656015819294
175,4587.0,1864.0,34.49656015819294
176,4585.0,1692.0,34.49656015819294
177,4582.0,3312.0,34.49656015819294
178,4582.0,1534.0,34.49656015819294
179,4578.0,3431.0,34.49656015819294
180,4576.0,2914.0,34.49656015819294
181,4576.0,2243.0,34.49656015819294
182,4574.0,2413.0,34.49656015819294
183,4574.0,2032.0,34.49656015819294
184,4573.0,8442.0,34.49656015819294
185,4573.0,2755.0,34.49656015819294
186,4571.0,7208.0,34.49656015819294
187,4571.0,5075.0,34.49656015819294
188,4570.0,8326.0,34.49656015819294
189,4570.0,7678.0,34.49656015819294
190,4570.0,2557.0,34.49656015819294
191,4568.0,4541.0,34.49656015819294
192,4568.0,4389.0,34.49656015819294
193,4568.0,3589.0,34.49656015819294
194,4567.0,4058.0,34.49656015819294
195,4567.0,3752.0,34.49656015819294
196,4565.0,8183.0,34.49656015819294
197,4564.0,3887.0,38.87707573383649
198,4563.0,4201.0,38.87707573383649
199,4562.0,4704.0,34.49656015819294
200,4561.0,7902.0,34.49656015819294
201,4561.0,7548.0,34.49656015819294
202,4561.0,6744.0,34.49656015819294
203,4561.0,5220.0,34.49656015819294
204,4559.0,6890.0,34.49656015819294
205,4559.0,5611.0,34.49656015819294
206,4559.0,5512.0,34.49656015819294
207,4558.0,5772.0,34.49656015819294
208,4555.0,7041.0,34.49656015819294
209,4555.0,6570.0,34.49656015819294
210,4554.0,7397.0,34.49656015819294
211,4554.0,4885.0,34.49656015819294
212,4552.0,5953.0,34.49656015819294
213,4551.0,8060.0,34.49656015819294
214,4545.0,6125.0,34.49656015819294
215,4544.0,6285.0,34.49656015819294
216,4536.0,9032.0,34.49656015819294
217,4507.0,9198.0,34.49656015819294
218,4505.0,9388.0,34.49656015819294
219,4495.0,791.0,34.49656015819294
220,4494.0,623.0,38.87707573383649
221,4488.0,1255.0,34.49656015819294
222,4488.0,454.0,38.87707573383649
223,4486.0,954.0,38.87707573383649
224,4483.0,1408.0,34.49656015819294
225,4481.0,1575.0,43.257591309480034
226,4479.0,300.0,34.49656015819294
227,4478.0,2095.0,34.49656015819294
228,4476.0,1916.0,34.49656015819294
229,4475.0,1100.0,38.87707573383649
230,4472.0,3594.0,34.49656015819294
231,4471.0,6681.0,34.49656015819294
232,4470.0,5767.0,34.49656015819294
233,4469.0,2713.0,34.49656015819294
234,4467.0,8897.0,52.018622460767126
235,4467.0,1751.0,34.49656015819294
236,4466.0,8470.0,34.49656015819294
237,4466.0,8018.0,34.49656015819294
238,4466.0,3757.0,34.49656015819294
239,4465.0,8330.0,34.49656015819294
240,4465.0,7691.0,34.49656015819294
241,4465.0,3249.0,34.49656015819294
242,4465.0,2259.0,34.49656015819294
243,4464.0,2394.0,34.49656015819294
244,4463.0,7356.0,34.49656015819294
245,4462.0,8176.0,34.49656015819294
246,4462.0,5439.0,38.87707573383649
247,4462.0,2883.0,34.49656015819294
248,4461.0,7858.0,38.87707573383649
249,4461.0,4583.0,34.49656015819294
250,4460.0,3419.0,34.49656015819294
251,4458.0,6854.0,34.49656015819294
252,4458.0,2539.0,34.49656015819294
253,4457.0,7518.0,34.49656015819294
254,4457.0,7179.0,34.49656015819294
255,4457.0,4930.0,34.49656015819294
256,4457.0,4411.0,34.49656015819294
257,4456.0,6252.0,34.49656015819294
258,4456.0,4247.0,38.87707573383649
259,4455.0,6104.0,38.87707573383649
260,4455.0,5268.0,34.49656015819294
261,4454.0,7011.0,34.49656015819294
262,4454.0,5591.0,34.49656015819294
263,4454.0,4068.0,34.49656015819294
264,4453.0,5100.0,43.257591309480034
265,4448.0,5921.0,34.49656015819294
266,4447.0,3929.0,34.49656015819294
267,4444.0,4754.0,34.49656015819294
268,4428.0,8766.0,34.49656015819294
269,4408.0,9294.0,38.87707573383649
270,4401.0,9396.0,34.49656015819294
271,4400.0,9205.0,34.49656015819294
272,4355.0,1187.0,34.49656015819294
273,4353.0,9022.0,38.87707573383649
274,4350.0,1413.0,34.49656015819294
275,4348.0,1261.0,34.49656015819294
276,4344.0,656.0,34.49656015819294
277,4340.0,716.0,34.49656015819294
278,4338.0,840.0,34.49656015819294
279,4337.0,2119.0,34.49656015819294
280,4336.0,7994.0,34.49656015819294
281,4336.0,2414.0,34.49656015819294
282,4335.0,8335.0,34.49656015819294
283,4335.0,3367.0,34.49656015819294
284,4333.0,8538.0,34.49656015819294
285,4330.0,7858.0,34.49656015819294
286,4330.0,7754.0,34.49656015819294
287,4329.0,8211.0,34.49656015819294
288,4329.0,4804.0,34.49656015819294
289,4329.0,1696.0,38.87707573383649
290,4328.0,1836.0,34.49656015819294
291,4328.0,911.0,43.257591309480034
292,4328.0,537.0,52.018622460767126
293,4327.0,5834.0,34.49656015819294
294,4327.0,4454.0,34.49656015819294
295,4325.0,8737.0,34.49656015819294
296,4325.0,3453.0,34.49656015819294
297,4325.0,207.0,34.49656015819294
298,4324.0,2718.0,34.49656015819294
299,4323.0,8065.0,38.87707573383649
300,4322.0,5016.0,43.257591309480034
301,4322.0,4128.0,34.49656015819294
302,4322.0,3565.0,34.49656015819294
303,4321.0,7626.0,34.49656015819294
304,4321.0,2633.0,43.257591309480034
305,4320.0,6233.0,34.49656015819294
306,4320.0,4033.0,34.49656015819294
307,4320.0,3959.0,34.49656015819294
308,4320.0,2270.0,34.49656015819294
309,4319.0,5963.0,34.49656015819294
310,4319.0,4343.0,34.49656015819294
311,4319.0,4201.0,34.49656015819294
312,4318.0,5514.0,34.49656015819294
313,4317.0,1985.0,34.49656015819294
314,4316.0,6369.0,34.49656015819294
315,4316.0,6060.0,34.49656015819294
316,4314.0,8641.0,38.87707573383649
317,4314.0,7063.0,34.49656015819294
318,4313.0,6836.0,34.49656015819294
319,4313.0,5351.0,34.49656015819294
320,4312.0,4276.0,34.49656015819294
321,4306.0,2857.0,43.257591309480034
322,4302.0,6958.0,38.87707573383649
323,4302.0,4673.0,34.49656015819294
324,4302.0,3735.0,38.87707573383649
325,4297.0,4892.0,43.257591309480034
326,4296.0,7508.0,43.257591309480034
327,4296.0,6477.0,34.49656015819294
328,4291.0,3651.0,34.49656015819294
329,4291.0,35.0,34.49656015819294
330,4288.0,7438.0,34.49656015819294
331,4287.0,4530.0,34.49656015819294
332,4285.0,8898.0,43.257591309480034
333,4285.0,761.0,34.49656015819294
334,4282.0,9034.0,34.49656015819294
335,4275.0,8464.0,65.16016918769778
336,4275.0,7222.0,60.779653612054226
337,4269.0,8210.0,34.49656015819294
338,4266.0,7369.0,34.49656015819294
339,4259.0,6569.0,34.49656015819294
340,4247.0,2068.0,34.49656015819294
341,4247.0,417.0,65.16016918769778
342,4239.0,1651.0,34.49656015819294
343,4235.0,1961.0,34.49656015819294
344,4229.0,9551.0,65.16016918769778
345,4227.0,8736.0,34.49656015819294
346,4227.0,2545.0,34.49656015819294
347,4226.0,8354.0,34.49656015819294
348,4222.0,8108.0,34.49656015819294
349,4221.0,6953.0,34.49656015819294
350,4221.0,4423.0,34.49656015819294
351,4219.0,3898.0,34.49656015819294
352,4218.0,6458.0,34.49656015819294
353,4217.0,6783.0,34.49656015819294
354,4217.0,5424.0,34.49656015819294
355,4217.0,5029.0,34.49656015819294
356,4216.0,1716.0,34.49656015819294
357,4214.0,8003.0,34.49656015819294
358,4214.0,7889.0,34.49656015819294
359,4214.0,1232.0,34.49656015819294
360,4213.0,8617.0,34.49656015819294
361,4209.0,7804.0,34.49656015819294
362,4209.0,1412.0,34.49656015819294
363,4208.0,4556.0,34.49656015819294
364,4204.0,4263.0,34.49656015819294
365,4201.0,7523.0,34.49656015819294
366,4199.0,1499.0,34.49656015819294
367,4198.0,1334.0,34.49656015819294
368,4197.0,1103.0,34.49656015819294
369,4195.0,339.0,34.49656015819294
370,4186.0,945.0,34.49656015819294
371,4170.0,2273.0,34.49656015819294
372,4154.0,2029.0,34.49656015819294
373,4149.0,7026.0,34.49656015819294
374,4147.0,6513.0,34.49656015819294
375,4146.0,3944.0,34.49656015819294
376,4145.0,8905.0,34.49656015819294
377,4144.0,6687.0,34.49656015819294
378,4144.0,4895.0,34.49656015819294
379,4143.0,7155.0,34.49656015819294
380,4143.0,2488.0,34.49656015819294
381,4142.0,3740.0,34.49656015819294
382,4141.0,5525.0,34.49656015819294
383,4141.0,5450.0,34.49656015819294
384,4141.0,604.0,34.49656015819294
385,4140.0,7332.0,34.49656015819294
386,4140.0,5682.0,34.49656015819294
387,4140.0,2907.0,34.49656015819294
388,4140.0,2408.0,34.49656015819294
389,4138.0,5589.0,34.49656015819294
390,4137.0,6935.0,34.49656015819294
391,4137.0,6382.0,34.49656015819294
392,4137.0,6069.0,34.49656015819294
393,4136.0,5901.0,34.49656015819294
394,4136.0,2749.0,34.49656015819294
395,4135.0,7466.0,34.49656015819294
396,4135.0,4542.0,34.49656015819294
397,4134.0,5118.0,34.49656015819294
398,4133.0,6225.0,34.49656015819294
399,4133.0,5993.0,34.49656015819294
400,4133.0,3662.0,34.49656015819294
401,4132.0,7217.0,34.49656015819294
402,4132.0,5761.0,34.49656015819294
403,4132.0,506.0,34.49656015819294
404,4131.0,5364.0,34.49656015819294
405,4130.0,5029.0,34.49656015819294
406,4126.0,4633.0,34.49656015819294
407,4124.0,4040.0,34.49656015819294
408,4122.0,6789.0,34.49656015819294
409,4121.0,9561.0,65.16016918769778
410,4120.0,3825.0,52.018622460767126
411,4113.0,1793.0,34.49656015819294
412,4112.0,4462.0,47.638106885123584
413,4110.0,4328.0,34.49656015819294
414,4109.0,5236.0,65.16016918769778
415,4108.0,3601.0,34.49656015819294
416,4101.0,8776.0,34.49656015819294
417,4096.0,9021.0,43.257591309480034
418,4095.0,8357.0,34.49656015819294
419,4094.0,9414.0,34.49656015819294
420,4090.0,207.0,43.257591309480034
421,4088.0,8435.0,34.49656015819294
422,4088.0,4946.0,34.49656015819294
423,4087.0,691.0,34.49656015819294
424,4087.0,51.0,34.49656015819294
425,4086.0,8000.0,34.49656015819294
426,4084.0,6551.0,34.49656015819294
427,4081.0,7880.0,34.49656015819294
428,4080.0,4252.0,34.49656015819294
429,4080.0,2858.0,34.49656015819294
430,4079.0,8249.0,34.49656015819294
431,4079.0,5669.0,34.49656015819294
432,4078.0,3503.0,34.49656015819294
433,4075.0,7611.0,60.779653612054226
434,4075.0,1554.0,34.49656015819294
435,4073.0,2661.0,34.49656015819294
436,4073.0,1258.0,34.49656015819294
437,4071.0,9221.0,34.49656015819294
438,4068.0,4548.0,34.49656015819294
439,4068.0,1107.0,34.49656015819294
440,4067.0,2296.0,34.49656015819294
441,4067.0,1171.0,34.49656015819294
442,4066.0,6685.0,34.49656015819294
443,4066.0,4101.0,34.49656015819294
444,4065.0,1381.0,34.49656015819294
445,4061.0,1679.0,34.49656015819294
446,4061.0,826.0,34.49656015819294
447,4061.0,459.0,34.49656015819294
448,4055.0,334.0,34.49656015819294
449,4044.0,1975.0,34.49656015819294
450,4039.0,8773.0,34.49656015819294
451,4036.0,4185.0,34.49656015819294
452,4035.0,589.0,34.49656015819294
453,4033.0,3420.0,43.257591309480034
454,4032.0,4729.0,34.49656015819294
455,4031.0,8492.0,34.49656015819294
456,4030.0,8888.0,34.49656015819294
457,4027.0,8645.0,34.49656015819294
458,4025.0,8055.0,34.49656015819294
459,4021.0,6069.0,34.49656015819294
460,4019.0,4871.0,34.49656015819294
461,4016.0,7160.0,34.49656015819294
462,4014.0,7399.0,34.49656015819294
463,4009.0,9018.0,43.257591309480034
464,4007.0,6835.0,34.49656015819294
465,4006.0,7035.0,34.49656015819294
466,4000.0,2809.0,34.49656015819294
467,3999.0,3662.0,34.49656015819294
468,3992.0,2923.0,34.49656015819294
469,3984.0,2576.0,34.49656015819294
470,3981.0,8777.0,34.49656015819294
471,3981.0,1601.0,34.49656015819294
472,3977.0,2649.0,34.49656015819294
473,3977.0,646.0,34.49656015819294
474,3974.0,1431.0,34.49656015819294
475,3972.0,2439.0,34.49656015819294
476,3972.0,2335.0,34.49656015819294
477,3967.0,2044.0,47.638106885123584
478,3965.0,1835.0,34.49656015819294
479,3962.0,5363.0,34.49656015819294
480,3962.0,2230.0,34.49656015819294
481,3962.0,723.0,34.49656015819294
482,3960.0,8325.0,34.49656015819294
483,3959.0,5230.0,34.49656015819294
484,3953.0,556.0,34.49656015819294
485,3949.0,3359.0,43.257591309480034
486,3948.0,3761.0,43.257591309480034
487,3943.0,8897.0,38.87707573383649
488,3941.0,4630.0,34.49656015819294
489,3941.0,4012.0,34.49656015819294
490,3937.0,7682.0,34.49656015819294
491,3936.0,418.0,34.49656015819294
492,3935.0,7797.0,34.49656015819294
493,3934.0,6201.0,34.49656015819294
494,3932.0,4724.0,34.49656015819294
495,3929.0,4334.0,34.49656015819294
496,3927.0,6432.0,34.49656015819294
497,3927.0,4426.0,34.49656015819294
498,3921.0,7157.0,38.87707573383649
499,3921.0,6601.0,38.87707573383649
500,3920.0,6703.0,34.49656015819294
501,3919.0,6791.0,34.49656015819294
502,3918.0,7517.0,43.257591309480034
503,3912.0,9017.0,43.257591309480034
504,3908.0,7387.0,38.87707573383649
505,3906.0,2899.0,34.49656015819294
506,3905.0,8145.0,34.49656015819294
507,3902.0,8078.0,34.49656015819294
508,3900.0,8712.0,34.49656015819294
509,3900.0,8005.0,34.49656015819294
510,3899.0,8206.0,34.49656015819294
511,3897.0,7756.0,34.49656015819294
512,3897.0,7022.0,34.49656015819294
513,3895.0,8786.0,34.49656015819294
514,3895.0,3532.0,34.49656015819294
515,3890.0,780.0,34.49656015819294
516,3879.0,301.0,34.49656015819294
517,3854.0,1513.0,34.49656015819294
518,3850.0,1853.0,34.49656015819294
519,3850.0,91.0,65.16016918769778
520,3848.0,1409.0,34.49656015819294
521,3844.0,2079.0,34.49656015819294
522,3842.0,2377.0,34.49656015819294
523,3839.0,3959.0,34.49656015819294
524,3839.0,2169.0,38.87707573383649
525,3839.0,1973.0,34.49656015819294
526,3837.0,3771.0,34.49656015819294
527,3834.0,4416.0,34.49656015819294
528,3830.0,2270.0,34.49656015819294
529,3828.0,223.0,34.49656015819294
530,3824.0,2716.0,34.49656015819294
531,3823.0,9218.0,43.257591309480034
532,3822.0,9338.0,38.87707573383649
533,3818.0,9421.0,38.87707573383649
534,3816.0,8891.0,43.257591309480034
535,3816.0,6841.0,34.49656015819294
536,3815.0,5486.0,34.49656015819294
537,3807.0,4224.0,34.49656015819294
538,3806.0,1604.0,52.018622460767126
539,3805.0,845.0,65.16016918769778
540,3800.0,533.0,65.16016918769778
541,3796.0,5820.0,43.257591309480034
542,3796.0,5612.0,34.49656015819294
543,3790.0,2886.0,34.49656015819294
544,3780.0,4938.0,34.49656015819294
545,3777.0,3708.0,34.49656015819294
546,3773.0,4359.0,34.49656015819294
547,3772.0,8775.0,34.49656015819294
548,3764.0,4018.0,34.49656015819294
549,3763.0,5383.0,34.49656015819294
550,3763.0,755.0,34.49656015819294
551,3762.0,1760.0,47.638106885123584
552,3756.0,6408.0,34.49656015819294
553,3755.0,398.0,52.018622460767126
554,3753.0,5540.0,34.49656015819294
555,3748.0,8110.0,52.018622460767126
556,3748.0,1328.0,34.49656015819294
557,3748.0,695.0,34.49656015819294
558,3743.0,8292.0,38.87707573383649
559,3741.0,7179.0,43.257591309480034
560,3736.0,3312.0,43.257591309480034
561,3735.0,6145.0,34.49656015819294
562,3734.0,7731.0,52.018622460767126
563,3732.0,6703.0,65.16016918769778
564,3732.0,54.0,34.49656015819294
565,3730.0,7911.0,65.16016918769778
566,3730.0,7372.0,52.018622460767126
567,3728.0,1903.0,34.49656015819294
568,3726.0,5190.0,65.16016918769778
569,3726.0,2046.0,34.49656015819294
570,3726.0,953.0,34.49656015819294
571,3725.0,8405.0,34.49656015819294
572,3723.0,9021.0,43.257591309480034
573,3722.0,2259.0,34.49656015819294
574,3722.0,2111.0,34.49656015819294
575,3718.0,9425.0,38.87707573383649
576,3718.0,3247.0,34.49656015819294
577,3717.0,3582.0,34.49656015819294
578,3716.0,6971.0,34.49656015819294
579,3714.0,7042.0,34.49656015819294
580,3712.0,9230.0,43.257591309480034
581,3710.0,6835.0,34.49656015819294
582,3709.0,9348.0,38.87707573383649
583,3709.0,6903.0,34.49656015819294
584,3708.0,3986.0,34.49656015819294
585,3707.0,3672.0,34.49656015819294
586,3705.0,4708.0,34.49656015819294
587,3703.0,7570.0,34.49656015819294
588,3703.0,2955.0,34.49656015819294
589,3702.0,4452.0,34.49656015819294
590,3701.0,4835.0,34.49656015819294
591,3701.0,2701.0,34.49656015819294
592,3699.0,4946.0,34.49656015819294
593,3696.0,8903.0,34.49656015819294
594,3696.0,6088.0,34.49656015819294
595,3694.0,6295.0,34.49656015819294
596,3692.0,5832.0,34.49656015819294
597,3692.0,5669.0,34.49656015819294
598,3691.0,5933.0,34.49656015819294
599,3683.0,2594.0,34.49656015819294
600,3682.0,2807.0,34.49656015819294
601,3670.0,1491.0,34.49656015819294
602,3662.0,226.0,65.16016918769778
603,3661.0,1646.0,34.49656015819294
604,3657.0,3159.0,34.49656015819294
605,3653.0,8487.0,34.49656015819294
606,3653.0,4535.0,34.49656015819294
607,3652.0,8784.0,34.49656015819294
608,3649.0,91.0,65.16016918769778
609,3647.0,1340.0,34.49656015819294
610,3635.0,5432.0,34.49656015819294
611,3628.0,389.0,34.49656015819294
612,3626.0,4334.0,34.49656015819294
613,3619.0,4243.0,34.49656015819294
614,3616.0,9025.0,38.87707573383649
615,3615.0,8903.0,34.49656015819294
616,3605.0,1259.0,34.49656015819294
617,3602.0,7292.0,34.49656015819294
618,3600.0,1631.0,34.49656015819294
619,3600.0,1455.0,34.49656015819294
620,3574.0,9619.0,65.16016918769778
621,3560.0,397.0,34.49656015819294
622,3556.0,681.0,34.49656015819294
623,3533.0,8495.0,34.49656015819294
624,3532.0,1396.0,34.49656015819294
625,3532.0,1313.0,34.49656015819294
626,3530.0,7976.0,34.49656015819294
627,3529.0,2784.0,34.49656015819294
628,3529.0,2673.0,34.49656015819294
629,3529.0,1906.0,38.87707573383649
630,3528.0,8250.0,34.49656015819294
631,3528.0,7234.0,34.49656015819294
632,3528.0,2291.0,34.49656015819294
633,3528.0,2164.0,34.49656015819294
634,3528.0,1664.0,34.49656015819294
635,3528.0,1536.0,34.49656015819294
636,3527.0,3050.0,34.49656015819294
637,3526.0,7488.0,34.49656015819294
638,3526.0,2413.0,34.49656015819294
639,3526.0,2042.0,34.49656015819294
640,3525.0,1785.0,34.49656015819294
641,3524.0,7614.0,34.49656015819294
642,3524.0,6863.0,34.49656015819294
643,3524.0,3189.0,34.49656015819294
644,3524.0,2555.0,38.87707573383649
645,3523.0,8615.0,34.49656015819294
646,3523.0,7861.0,34.49656015819294
647,3523.0,7364.0,34.49656015819294
648,3523.0,5595.0,34.49656015819294
649,3523.0,5213.0,34.49656015819294
650,3523.0,5082.0,34.49656015819294
651,3522.0,7743.0,38.87707573383649
652,3522.0,6598.0,34.49656015819294
653,3521.0,7125.0,34.49656015819294
654,3520.0,6089.0,34.49656015819294
655,3519.0,6987.0,34.49656015819294
656,3519.0,5846.0,34.49656015819294
657,3519.0,3435.0,38.87707573383649
658,3518.0,9022.0,38.87707573383649
659,3518.0,8108.0,34.49656015819294
660,3518.0,3304.0,34.49656015819294
661,3517.0,6476.0,34.49656015819294
662,3517.0,2938.0,34.49656015819294
663,3516.0,4835.0,34.49656015819294
664,3516.0,4306.0,34.49656015819294
665,3515.0,3941.0,34.49656015819294
666,3514.0,6730.0,34.49656015819294
667,3514.0,5970.0,34.49656015819294
668,3514.0,3571.0,34.49656015819294
669,3513.0,6360.0,34.49656015819294
670,3512.0,9371.0,34.49656015819294
671,3512.0,8362.0,34.49656015819294
672,3512.0,4460.0,34.49656015819294
673,3512.0,4189.0,34.49656015819294
674,3512.0,3809.0,34.49656015819294
675,3512.0,3684.0,34.49656015819294
676,3511.0,6211.0,34.49656015819294
677,3510.0,4584.0,34.49656015819294
678,3510.0,4079.0,34.49656015819294
679,3509.0,4726.0,34.49656015819294
680,3506.0,5463.0,34.49656015819294
681,3506.0,5327.0,34.49656015819294
682,3503.0,5729.0,34.49656015819294
683,3503.0,4966.0,34.49656015819294
684,3493.0,730.0,34.49656015819294
685,3483.0,9200.0,34.49656015819294
686,3482.0,9299.0,34.49656015819294
687,3481.0,501.0,34.49656015819294
688,3480.0,294.0,34.49656015819294
689,3472.0,9444.0,34.49656015819294
690,3469.0,76.0,52.018622460767126
691,3457.0,8893.0,43.257591309480034
692,3452.0,8464.0,34.49656015819294
693,3435.0,9025.0,38.87707573383649
694,3435.0,8535.0,34.49656015819294
695,3429.0,1824.0,34.49656015819294
696,3427.0,1682.0,34.49656015819294
697,3427.0,1302.0,34.49656015819294
698,3426.0,7866.0,34.49656015819294
699,3426.0,7726.0,34.49656015819294
700,3422.0,1568.0,34.49656015819294
701,3421.0,2046.0,34.49656015819294
